event_id	modified_uniprot	partner_uniprot	interface_signature_size	interface_contact_count	structure_complexes	interface_cluster_id
event_03065	Q9NP31	P06239	62	29	Complex3419	interface_cluster_1908
event_03066	Q9NP31	P06239	62	29	Complex3419	interface_cluster_1908
event_03067	P78314	P06239	69	31	Complex2056	interface_cluster_1909
event_03068	P78314	P15498	149	139	Complex2055_1,Complex2055_2,Complex2055_3,Complex2055_4,Complex2055_5,Complex2055_6,Complex2055_7,Complex2055_8	interface_cluster_1910
event_03069	Q9P0V3	P31946	33	15	Complex3514	interface_cluster_1911
event_03070	Q9P0V3	P62258	69	35	Complex3515	interface_cluster_1912
event_03071	Q99961	Q05193	43	21	Complex3272	interface_cluster_1913
event_03072	Q99962	Q96B97	52	24	Complex3273	interface_cluster_1914
event_03073	Q96B97	O75553	50	19	Complex3138	interface_cluster_1915
event_03074	Q96B97	O60500	114	46	Complex3139	interface_cluster_1916
event_03075	Q7Z6J0	P63000	32	11	Complex2903	interface_cluster_1917
event_03076	Q8NEM2	Q9H0H5	124	59	Complex2984	interface_cluster_1918
event_03077	Q9UQ13	Q969H0	72	42	Complex3622	interface_cluster_1919
event_03078	Q8IUQ4	P04406	44	26	Complex2926	interface_cluster_1920
event_03079	Q8IUQ4	P04406	44	26	Complex2926	interface_cluster_1920
event_03080	Q8IUQ4	P04406	44	26	Complex2926	interface_cluster_1920
event_03081	Q8IUQ4	P04406	44	26	Complex2926	interface_cluster_1920
event_03082	Q8IUQ4	Q9H2X6	36	15	Complex2925	interface_cluster_1921
event_03083	Q6IA17	Q92995	77	36	Complex2857	interface_cluster_1922
event_03084	Q9Y2K2	P31946	13	5	Complex3691	interface_cluster_1923
event_03085	Q9Y2K2	P31946	13	5	Complex3691	interface_cluster_1923
event_03086	Q96EB6	P11940	93	39	Complex3154	interface_cluster_1924
event_03087	Q96EB6	Q9NYY3	57	30	Complex3153	interface_cluster_1925
event_03088	Q96EB6	Q6UW15	25	10	Complex3155	interface_cluster_1926
event_03089	Q96EB6	P40763	44	20	Complex3151	interface_cluster_1927
event_03090	Q96EB6	P40763	44	20	Complex3151	interface_cluster_1927
event_03091	Q8IXJ6	P31749	47	23	Complex2951	interface_cluster_1928
event_03092	Q9NRC8	Q6UW15	30	17	Complex3442	interface_cluster_1929
event_03093	Q9Y3P8	Q06124	32	15	Complex3703	interface_cluster_1930
event_03094	Q8IX90	O14777	100	43	Complex2948	interface_cluster_1931
event_03095	Q8IX90	O14777	100	43	Complex2948	interface_cluster_1931
event_03096	Q8IX90	P53350	40	19	Complex2950	interface_cluster_1932
event_03097	Q86WV1	P62993	45	19	Complex2921	interface_cluster_1933
event_03098	Q86WV1	P08575	30	11	Complex2919	interface_cluster_1934
event_03099	Q86WV1	P08575	30	11	Complex2919	interface_cluster_1934
event_03100	Q13309	P12830	45	20	Complex2373	interface_cluster_1935
event_03101	Q13309	Q13616	23	18	Complex2374_1,Complex2374_2	interface_cluster_1936
event_03102	P11166	O14908	42	21	Complex901	interface_cluster_1937
event_03103	P02730	Q06124	52	22	Complex487	interface_cluster_1938
event_03104	P19634	P0DP23	39	25	Complex1120	interface_cluster_1939
event_03105	P19634	P0DP23	39	25	Complex1120	interface_cluster_1939
event_03106	O14745	P60709	46	24	Complex44	interface_cluster_1940
event_03107	O14745	P60709	46	24	Complex44	interface_cluster_1940
event_03108	O14745	P13569	24	18	Complex43	interface_cluster_1941
event_03109	O14745	P13569	24	18	Complex43	interface_cluster_1941
event_03110	O14745	P13569	24	18	Complex43	interface_cluster_1941
event_03111	O14745	Q13309	54	24	Complex42	interface_cluster_1942
event_03112	O14745	Q06495	45	24	Complex41	interface_cluster_1943
event_03113	O14745	Q06495	45	24	Complex41	interface_cluster_1943
event_03114	Q15599	P15311	1	0	Complex2644	interface_cluster_1944
event_03115	Q96PX8	P31946	74	38	Complex3205	interface_cluster_1945
event_03116	Q15797	P35813	58	27	Complex2682	interface_cluster_1946
event_03117	Q15797	P04637	77	35	Complex2681	interface_cluster_1947
event_03118	Q15796	Q13485	0	0		interface_cluster_1948
event_03119	Q15796	Q13485	0	0		interface_cluster_1949
event_03120	Q15796	Q13485	0	0		interface_cluster_1950
event_03121	Q15796	Q13485	0	0		interface_cluster_1951
event_03122	Q15796	Q13485	0	0		interface_cluster_1952
event_03123	Q15796	Q13485	0	0		interface_cluster_1953
event_03124	Q15796	P36897	43	18	Complex2674	interface_cluster_1954
event_03125	P84022	P49336	34	14	Complex2072	interface_cluster_1955
event_03126	P84022	Q96PU5	37	13	Complex2070	interface_cluster_1956
event_03127	P84022	Q13526	44	17	Complex2071	interface_cluster_1957
event_03128	P84022	Q13485	54	24	Complex2406_1,Complex2406_2	interface_cluster_1958
event_03129	Q13485	Q9UER7	67	37	Complex2404	interface_cluster_1959
event_03130	Q13485	P84022	46	24	Complex2406_1,Complex2406_2	interface_cluster_1960
event_03131	Q13485	Q93008	27	9	Complex2405	interface_cluster_1961
event_03132	O15105	Q6ZNA4	33	12	Complex59	interface_cluster_1962
event_03133	O15105	O00308	59	24	Complex60	interface_cluster_1963
event_03134	P51532	Q969H0	38	16	Complex1739	interface_cluster_1964
event_03135	P51532	Q969H0	38	16	Complex1739	interface_cluster_1964
event_03136	Q14683	P78406	79	38	Complex2534	interface_cluster_1965
event_03137	Q14683	P78406	79	38	Complex2534	interface_cluster_1965
event_03138	Q9H0W8	P46940	66	31	Complex3344	interface_cluster_1966
event_03139	Q16637	O14893	60	27	Complex2751	interface_cluster_1967
event_03140	Q16637	Q9NWZ8	81	41	Complex2749	interface_cluster_1968
event_03141	Q16637	Q9NWZ8	81	41	Complex2749	interface_cluster_1968
event_03142	Q9HAU4	Q5VTR2	72	34	Complex3405	interface_cluster_1969
event_03143	O95863	Q96IF1	110	45	Complex374	interface_cluster_1970
event_03144	O95863	Q9Y297	45	19	Complex378	interface_cluster_1971
event_03145	O95863	O00254	80	42	Complex379	interface_cluster_1972
event_03146	O95863	P49841	72	44	Complex376	interface_cluster_1973
event_03147	O95863	Q13547	50	25	Complex372	interface_cluster_1974
event_03148	O95863	Q92769	57	24	Complex373	interface_cluster_1975
event_03149	O95863	P05412	90	38	Complex377	interface_cluster_1976
event_03150	O95863	P58215	49	23	Complex375	interface_cluster_1977
event_03151	O95863	P31947	31	15	Complex371	interface_cluster_1978
event_03152	O43623	Q9UNE7	49	27	Complex179	interface_cluster_1979
event_03153	O43623	Q9UNE7	49	27	Complex179	interface_cluster_1979
event_03154	O43623	Q9UNE7	49	27	Complex179	interface_cluster_1979
event_03155	O43623	Q9UNE7	49	27	Complex179	interface_cluster_1979
event_03156	O00161	Q12846	97	60	Complex4_1,Complex4_2,Complex4_3	interface_cluster_1980
event_03157	O00161	Q12846	97	60	Complex4_1,Complex4_2,Complex4_3	interface_cluster_1980
event_03158	P60880	Q16623	258	171	Complex1867	interface_cluster_1981
event_03159	P60880	Q16623	258	171	Complex1867	interface_cluster_1981
event_03160	P60880	P21579	81	86	Complex1868,Complex1870	interface_cluster_1982
event_03161	P60880	P21579	81	86	Complex1868,Complex1870	interface_cluster_1982
event_03162	O60641	Q13393	61	25	Complex237	interface_cluster_1983
event_03163	O95295	Q9HBJ8	40	20	Complex339	interface_cluster_1984
event_03164	O95295	Q8WZA2	47	24	Complex337	interface_cluster_1985
event_03165	O95295	P60880	75	41	Complex338	interface_cluster_1986
event_03166	O95295	P60880	75	41	Complex338	interface_cluster_1986
event_03167	O95295	P63027	40	20	Complex340	interface_cluster_1987
event_03168	P37840	P08238	52	24	Complex1473	interface_cluster_1988
event_03169	P37840	P11142	55	22	Complex1472	interface_cluster_1989
event_03170	P37840	P63208	19	8	Complex1474	interface_cluster_1990
event_03171	P37840	P37840	247	264	Complex1472,Complex1473,Complex1474,Complex1475,Complex197	interface_cluster_1991
event_03172	Q9Y6H5	Q13526	32	12	Complex3743	interface_cluster_1992
event_03173	Q9Y6H5	Q13526	32	12	Complex3743	interface_cluster_1992
event_03174	Q7KZF4	Q13283	66	34	Complex2890	interface_cluster_1993
event_03175	Q13573	P84022	46	17	Complex2437	interface_cluster_1994
event_03176	Q96L92	Q9C0C4	28	12	Complex3195	interface_cluster_1995
event_03177	Q9Y5X3	Q13596	72	40	Complex3734	interface_cluster_1996
event_03178	Q9Y5X3	O60749	75	31	Complex3735	interface_cluster_1997
event_03179	Q9Y5X2	O14920	57	23	Complex3732	interface_cluster_1998
event_03180	Q9Y5X2	O14920	57	23	Complex3732	interface_cluster_1998
event_03181	O15524	O15524	95	52	Complex114,Complex115_1,Complex115_2,Complex115_3,Complex243_1,Complex243_2,Complex243_3,Complex243_4,Complex3240	interface_cluster_1999
event_03182	O15524	P04637	34	17	Complex114	interface_cluster_2000
event_03183	O14543	P46108	30	13	Complex29	interface_cluster_2001
event_03184	O14543	Q15369	112	65	Complex28	interface_cluster_2002
event_03185	O14543	Q15369	112	65	Complex28	interface_cluster_2002
event_03186	O14543	P16333	44	18	Complex30	interface_cluster_2003
event_03187	P00441	O14618	0	0		interface_cluster_2004
event_03188	P00441	P00441	23	58	Complex425_10,Complex425_11,Complex425_28,Complex425_29,Complex425_6,Complex425_9	interface_cluster_2005
event_03189	O94875	P12814	46	18	Complex326	interface_cluster_2006
event_03190	O94875	P63104	40	19	Complex325	interface_cluster_2007
event_03191	Q07889	P62258	21	9	Complex2240	interface_cluster_2008
event_03192	Q07889	P62258	21	9	Complex2240	interface_cluster_2008
event_03193	P48431	Q13501	47	19	Complex1667	interface_cluster_2009
event_03194	P48436	Q969H0	47	22	Complex1670	interface_cluster_2010
event_03195	P48436	Q969H0	47	22	Complex1670	interface_cluster_2010
event_03196	P48436	Q14974	46	20	Complex1668	interface_cluster_2011
event_03197	P48436	Q14974	46	20	Complex1668	interface_cluster_2011
event_03198	P08047	Q13547	30	11	Complex766	interface_cluster_2012
event_03199	P08047	Q13526	46	21	Complex767	interface_cluster_2013
event_03200	P08047	P62195	59	23	Complex765	interface_cluster_2014
event_03201	P08047	P78317	41	16	Complex768	interface_cluster_2015
event_03202	Q9NYA1	P05106	41	19	Complex3476	interface_cluster_2016
event_03203	Q9NYA1	P16284	44	19	Complex3477	interface_cluster_2017
event_03204	P17947	Q969H0	43	17	Complex1079	interface_cluster_2018
event_03205	P17947	Q969H0	43	17	Complex1079	interface_cluster_2018
event_03206	O43791	Q9UM11	48	23	Complex199	interface_cluster_2019
event_03207	O43791	P61981	51	25	Complex198	interface_cluster_2020
event_03208	Q7Z699	P21359	0	0		interface_cluster_2021
event_03209	P35325	Q93009	46	22	Complex1410	interface_cluster_2022
event_03210	O43597	P22681	0	0		interface_cluster_2023
event_03211	Q96BD6	P20936	35	13	Complex3140	interface_cluster_2024
event_03212	Q13501	Q14145	54	27	Complex2408	interface_cluster_2025
event_03213	Q13501	Q14145	54	27	Complex2408	interface_cluster_2025
event_03214	Q13501	Q14145	54	27	Complex2408	interface_cluster_2025
event_03215	Q13501	Q14145	54	27	Complex2408	interface_cluster_2025
event_03216	Q13501	Q14145	54	27	Complex2408	interface_cluster_2025
event_03217	Q13501	Q13501	218	158	Complex1667,Complex1726,Complex2407_1,Complex2407_2,Complex2408,Complex2410,Complex2970,Complex3173,Complex3330,Complex635	interface_cluster_2026
event_03218	Q13501	Q13501	218	158	Complex1667,Complex1726,Complex2407_1,Complex2407_2,Complex2408,Complex2410,Complex2970,Complex3173,Complex3330,Complex635	interface_cluster_2026
event_03219	Q13501	Q13501	218	158	Complex1667,Complex1726,Complex2407_1,Complex2407_2,Complex2408,Complex2410,Complex2970,Complex3173,Complex3330,Complex635	interface_cluster_2026
event_03220	Q13501	P19474	40	16	Complex2410	interface_cluster_2027
event_03221	P12931	Q9ULV8	64	31	Complex922	interface_cluster_2028
event_03222	P12931	Q9UJT9	54	28	Complex921	interface_cluster_2029
event_03223	P12931	Q9Y2T4	52	29	Complex920	interface_cluster_2030
event_03224	P36956	Q969H0	25	9	Complex1466	interface_cluster_2031
event_03225	P36956	Q969H0	25	9	Complex1466	interface_cluster_2031
event_03226	P36956	Q969H0	25	9	Complex1466	interface_cluster_2031
event_03227	P36956	P14618	51	23	Complex1465	interface_cluster_2032
event_03228	P78362	P31946	28	12	Complex2065	interface_cluster_2033
event_03229	P78362	P62258	35	17	Complex2066	interface_cluster_2034
event_03230	Q05066	Q14974	53	28	Complex2195	interface_cluster_2035
event_03231	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03232	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03233	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03234	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03235	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03236	Q8WYL5	P31946	29	15	Complex3066	interface_cluster_2036
event_03237	Q8WYL5	P63104	45	19	Complex3072	interface_cluster_2037
event_03238	P30874	P27986	68	37	Complex1321	interface_cluster_2038
event_03239	Q9UGK3	P40763	44	17	Complex3548	interface_cluster_2039
event_03240	P49675	P31947	36	18	Complex1694	interface_cluster_2040
event_03241	P49675	P31947	36	18	Complex1694	interface_cluster_2040
event_03242	P49675	P62258	47	23	Complex1692	interface_cluster_2041
event_03243	P49675	P62258	47	23	Complex1692	interface_cluster_2041
event_03244	P49675	P61981	33	12	Complex1693	interface_cluster_2040
event_03245	P49675	P61981	33	12	Complex1693	interface_cluster_2040
event_03246	Q14849	Q8NHP6	0	0		interface_cluster_2042
event_03247	Q14849	Q9P0L0	44	31	Complex2556	interface_cluster_2043
event_03248	Q14849	O95292	69	31	Complex2557	interface_cluster_2044
event_03249	P42224	O75925	65	25	Complex1529	interface_cluster_2045
event_03250	P42224	O75925	65	25	Complex1529	interface_cluster_2045
event_03251	P42224	P17706	15	6	Complex1530	interface_cluster_2046
event_03252	P42224	Q04206	57	21	Complex1531	interface_cluster_2047
event_03253	P42224	Q04206	57	21	Complex1531	interface_cluster_2047
event_03254	P52630	Q969H0	62	34	Complex1800	interface_cluster_2048
event_03255	P52630	Q969H0	62	34	Complex1800	interface_cluster_2048
event_03256	P52630	Q969H0	62	34	Complex1800	interface_cluster_2048
event_03257	P52630	P42224	200	119	Complex1803_1,Complex1803_2,Complex1803_3,Complex1803_4,Complex1803_5,Complex1803_6,Complex1803_7,Complex1803_8	interface_cluster_2049
event_03258	P40763	P16070	38	14	Complex1512	interface_cluster_2050
event_03259	P40763	P26358	55	25	Complex1513	interface_cluster_2051
event_03260	P40763	Q09472	43	16	Complex1508	interface_cluster_2052
event_03261	P40763	Q09472	43	16	Complex1508	interface_cluster_2052
event_03262	P40763	Q09472	43	16	Complex1508	interface_cluster_2052
event_03263	P40763	Q09472	43	16	Complex1508	interface_cluster_2052
event_03264	P40763	Q09472	43	16	Complex1508	interface_cluster_2052
event_03265	P40763	P06748	61	28	Complex1514	interface_cluster_2053
event_03266	P40763	P42224	128	87	Complex1515_1,Complex1515_2,Complex1515_3,Complex1515_4,Complex1515_5,Complex1515_6,Complex1515_7,Complex1515_8	interface_cluster_2054
event_03267	Q14765	P42702	47	17	Complex2540	interface_cluster_2055
event_03268	P42226	P42226	0	0		interface_cluster_2056
event_03269	Q15468	Q9Y297	65	25	Complex2640	interface_cluster_2057
event_03270	Q15468	Q6UVJ0	75	34	Complex2641	interface_cluster_2058
event_03271	Q15468	Q6UVJ0	75	34	Complex2641	interface_cluster_2058
event_03272	Q13586	Q4KMG0	55	26	Complex2443	interface_cluster_2059
event_03273	Q13586	Q96D31	0	0		interface_cluster_2060
event_03274	Q13586	Q96D31	0	0		interface_cluster_2061
event_03275	Q13586	Q96BY9	27	10	Complex2441	interface_cluster_2062
event_03276	Q86WV6	Q14653	0	0		interface_cluster_2063
event_03277	Q15831	O95714	33	15	Complex2683	interface_cluster_2064
event_03278	Q15831	Q96EB6	71	36	Complex2685	interface_cluster_2065
event_03279	Q15831	Q7RTN6	32	16	Complex2687	interface_cluster_2066
event_03280	Q15831	Q7RTN6	32	16	Complex2687	interface_cluster_2066
event_03281	Q15831	Q7RTN6	32	16	Complex2687	interface_cluster_2066
event_03282	Q13188	P04049	60	24	Complex505	interface_cluster_2067
event_03283	Q13188	P04049	60	24	Complex505	interface_cluster_2067
event_03284	Q13188	P04049	60	24	Complex505	interface_cluster_2067
event_03285	Q13188	Q9NS23	68	33	Complex2355	interface_cluster_2068
event_03286	Q13188	Q9NS23	68	33	Complex2355	interface_cluster_2068
event_03287	Q13188	Q13188	2	0	Complex2355,Complex505	interface_cluster_2069
event_03288	Q15208	Q9H8S9	116	89	Complex2590,Complex3395	interface_cluster_2070
event_03289	Q15208	Q9H8S9	116	89	Complex2590,Complex3395	interface_cluster_2070
event_03290	Q15208	Q9H8S9	116	89	Complex2590,Complex3395	interface_cluster_2070
event_03291	Q15208	Q70IA6	61	34	Complex2589	interface_cluster_2070
event_03292	Q15208	Q70IA6	61	34	Complex2589	interface_cluster_2070
event_03293	Q15208	Q70IA6	61	34	Complex2589	interface_cluster_2070
event_03294	Q13043	P10275	46	20	Complex2303	interface_cluster_2071
event_03295	Q13043	O43524	57	23	Complex2306	interface_cluster_2072
event_03296	Q13043	Q9H8S9	37	18	Complex2304	interface_cluster_2073
event_03297	Q13043	Q9H8S9	37	18	Complex2304	interface_cluster_2073
event_03298	P16949	P11021	35	15	Complex1045	interface_cluster_2074
event_03299	P16949	P11021	35	15	Complex1045	interface_cluster_2074
event_03300	P56962	Q8TDY2	72	29	Complex1855	interface_cluster_2075
event_03301	Q16623	Q01959	39	21	Complex2736	interface_cluster_2076
event_03302	Q16623	P61764	91	49	Complex2737	interface_cluster_2077
event_03303	Q15833	Q13277	87	52	Complex2688	interface_cluster_2078
event_03304	Q6J9G0	Q6J9G0	59	26	Complex2858	interface_cluster_2079
event_03305	Q9UMX1	Q9UF56	62	30	Complex3602	interface_cluster_2080
event_03306	Q9UMX1	Q9UF56	62	30	Complex3602	interface_cluster_2080
event_03307	Q9BR01	Q13526	60	31	Complex3277	interface_cluster_2081
event_03308	Q15022	Q15910	421	245	Complex2565,Complex2691	interface_cluster_2082
event_03309	Q15022	Q15910	421	245	Complex2565,Complex2691	interface_cluster_2082
event_03310	Q15022	Q15910	421	245	Complex2565,Complex2691	interface_cluster_2082
event_03311	O95425	O43663	87	46	Complex346	interface_cluster_2083
event_03312	Q9UH65	Q9UH65	128	74	Complex3553	interface_cluster_2084
event_03313	P43405	P61981	36	18	Complex1601	interface_cluster_2085
event_03314	P09758	O95471	63	41	Complex822	interface_cluster_2086
event_03315	Q8N103	Q9H257	92	45	Complex2955	interface_cluster_2087
event_03316	Q01995	P60709	18	8	Complex2132	interface_cluster_2088
event_03317	P37802	P60709	49	23	Complex1470	interface_cluster_2089
event_03318	P37802	P60709	49	23	Complex1470	interface_cluster_2089
event_03319	P17542	O60341	51	24	Complex1064	interface_cluster_2090
event_03320	P17542	Q9UNE7	40	22	Complex1063	interface_cluster_2091
event_03321	Q15633	Q9UKV8	33	17	Complex2651	interface_cluster_2092
event_03322	Q15633	Q9UBS0	48	20	Complex2652	interface_cluster_2093
event_03323	Q15633	Q9UBS0	48	20	Complex2652	interface_cluster_2093
event_03324	Q13148	Q13148	408	344	Complex1892,Complex2335	interface_cluster_2094
event_03325	Q13148	Q13148	408	344	Complex1892,Complex2335	interface_cluster_2094
event_03326	Q86TI0	P31947	55	26	Complex2904	interface_cluster_2095
event_03327	Q86TI0	P31947	55	26	Complex2904	interface_cluster_2095
event_03328	O60343	P31946	55	26	Complex218	interface_cluster_2096
event_03329	O60343	P31946	55	26	Complex218	interface_cluster_2096
event_03330	O60343	P62258	41	18	Complex219	interface_cluster_2096
event_03331	O60343	P62258	41	18	Complex219	interface_cluster_2096
event_03332	O60343	P62258	41	18	Complex219	interface_cluster_2096
event_03333	O60343	P27348	56	28	Complex222	interface_cluster_2096
event_03334	Q9UHD2	Q9Y6K9	76	33	Complex3557	interface_cluster_2097
event_03335	Q9UHD2	Q9Y6K9	76	33	Complex3557	interface_cluster_2097
event_03336	Q9UHD2	Q96MN2	27	15	Complex3559	interface_cluster_2098
event_03337	O60907	P35222	64	27	Complex251	interface_cluster_2099
event_03338	O60907	O75376	63	27	Complex250	interface_cluster_2100
event_03339	O43680	Q13547	34	13	Complex184	interface_cluster_2101
event_03340	O43680	Q92769	26	16	Complex185	interface_cluster_2102
event_03341	P15923	Q92793	428	232	Complex1011	interface_cluster_2103
event_03342	Q13428	O60934	66	25	Complex2393	interface_cluster_2104
event_03343	Q9NUW8	P18887	0	0		interface_cluster_2105
event_03344	Q9Y4R8	Q9NWS0	54	23	Complex3714	interface_cluster_2106
event_03345	P54274	Q9UKT5	0	0		interface_cluster_2107
event_03346	P54274	Q9BSI4	0	0		interface_cluster_2108
event_03347	Q15554	Q9NZ71	78	30	Complex2643	interface_cluster_2109
event_03348	O14746	P52294	49	25	Complex49	interface_cluster_2110
event_03349	O14746	O15131	56	28	Complex50	interface_cluster_2111
event_03350	O14746	Q14974	74	47	Complex51	interface_cluster_2110
event_03351	Q6N021	P26358	71	31	Complex2864	interface_cluster_2112
event_03352	Q6N021	P26358	71	31	Complex2864	interface_cluster_2112
event_03353	Q6N021	Q13351	65	29	Complex2866	interface_cluster_2113
event_03354	Q6N021	Q13351	65	29	Complex2866	interface_cluster_2113
event_03355	Q6N021	P31946	41	18	Complex2859	interface_cluster_2114
event_03356	Q6N021	P62258	27	9	Complex2860	interface_cluster_2115
event_03357	Q6N021	Q04917	53	30	Complex2861	interface_cluster_2116
event_03358	Q6N021	P27348	31	14	Complex2862	interface_cluster_2117
event_03359	Q6N021	P63104	27	9	Complex2863	interface_cluster_2118
event_03360	P19484	P31946	41	20	Complex1113	interface_cluster_2119
event_03361	P19484	P62258	54	29	Complex1114	interface_cluster_2120
event_03362	P19484	P61981	41	18	Complex1115	interface_cluster_2119
event_03363	P19484	P27348	39	18	Complex1116	interface_cluster_2121
event_03364	P19484	P63104	39	16	Complex1117	interface_cluster_2122
event_03365	O43294	P41240	73	33	Complex138	interface_cluster_2123
event_03366	P36897	P62942	36	19	Complex1464	interface_cluster_2124
event_03367	P37173	P62993	42	21	Complex1469	interface_cluster_2125
event_03368	Q03167	Q9Y4K3	52	28	Complex2173	interface_cluster_2126
event_03369	P21980	P62258	77	40	Complex1157	interface_cluster_2127
event_03370	P21980	P62258	77	40	Complex1157	interface_cluster_2127
event_03371	P07101	P61981	24	9	Complex684	interface_cluster_2128
event_03372	P10828	Q09472	26	9	Complex882	interface_cluster_2129
event_03373	P10828	Q9Y618	51	25	Complex883	interface_cluster_2130
event_03374	Q13009	Q9Y297	34	12	Complex2299	interface_cluster_2131
event_03375	Q13009	Q9Y297	34	12	Complex2299	interface_cluster_2131
event_03376	Q13009	Q9Y297	34	12	Complex2299	interface_cluster_2131
event_03377	Q13009	P31946	36	17	Complex2296	interface_cluster_2132
event_03378	Q13009	P31946	36	17	Complex2296	interface_cluster_2132
event_03379	Q13009	P31946	36	17	Complex2296	interface_cluster_2132
event_03380	Q13009	P31946	36	17	Complex2296	interface_cluster_2132
event_03381	Q8IUC6	Q14653	51	27	Complex2924	interface_cluster_2133
event_03382	Q495A1	P62993	26	12	Complex2771	interface_cluster_2134
event_03383	Q9UNS1	P09874	0	0		interface_cluster_2135
event_03384	P16035	P08253	0	0		interface_cluster_2136
event_03385	Q07157	Q16625	37	15	Complex2215	interface_cluster_2137
event_03386	Q07157	Q16625	37	15	Complex2215	interface_cluster_2137
event_03387	P04183	P04183	47	52	Complex518	interface_cluster_2138
event_03388	Q13829	P12004	71	38	Complex2457	interface_cluster_2139
event_03389	Q6P589	Q9Y297	32	12	Complex2874	interface_cluster_2140
event_03390	P19438	Q15628	38	18	Complex1111	interface_cluster_2141
event_03391	Q07912	P31749	63	30	Complex2242	interface_cluster_2142
event_03392	P19429	P68133	45	24	Complex1110	interface_cluster_2143
event_03393	P19429	P60709	40	20	Complex1108	interface_cluster_2144
event_03394	P19429	P63316	208	208	Complex1106_1,Complex1106_2	interface_cluster_2145
event_03395	P19429	P63316	208	208	Complex1106_1,Complex1106_2	interface_cluster_2145
event_03396	P19429	P63316	208	208	Complex1106_1,Complex1106_2	interface_cluster_2145
event_03397	Q14106	P11940	31	14	Complex2460	interface_cluster_2146
event_03398	O75674	P62993	36	19	Complex312	interface_cluster_2147
event_03399	P11387	P84077	24	10	Complex908	interface_cluster_2148
event_03400	P11387	P24928	0	0		interface_cluster_2149
event_03401	P11387	P24928	0	0		interface_cluster_2150
event_03402	P11388	Q969H0	32	12	Complex909	interface_cluster_2151
event_03403	P11388	Q969H0	32	12	Complex909	interface_cluster_2151
event_03404	P11388	Q14676	62	24	Complex911	interface_cluster_2152
event_03405	Q92547	Q13535	45	21	Complex2426	interface_cluster_2153
event_03406	Q92547	Q92547	607	338	Complex1819,Complex2426,Complex2983,Complex3076,Complex3228,Complex3297	interface_cluster_2154
event_03407	Q9NS56	P51668	40	17	Complex3457	interface_cluster_2155
event_03408	P04637	Q16611	56	27	Complex546	interface_cluster_2156
event_03409	P04637	P54132	80	33	Complex585	interface_cluster_2157
event_03410	P04637	P54132	80	33	Complex585	interface_cluster_2157
event_03411	P04637	P06493	69	31	Complex604	interface_cluster_2158
event_03412	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03413	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03414	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03415	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03416	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03417	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03418	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03419	P04637	Q92793	24	9	Complex533	interface_cluster_2159
event_03420	P04637	P17844	51	20	Complex564	interface_cluster_2160
event_03421	P04637	Q09472	360	226	Complex582_1,Complex582_2	interface_cluster_2161
event_03422	P04637	Q09472	360	226	Complex582_1,Complex582_2	interface_cluster_2161
event_03423	P04637	Q09472	360	226	Complex582_1,Complex582_2	interface_cluster_2161
event_03424	P04637	Q6P3S6	68	36	Complex566	interface_cluster_2162
event_03425	P04637	Q6P3S6	68	36	Complex566	interface_cluster_2162
event_03426	P04637	P55317	68	29	Complex580	interface_cluster_2163
event_03427	P04637	Q08050	58	24	Complex581	interface_cluster_2164
event_03428	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03429	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03430	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03431	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03432	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03433	P04637	P32780	66	41	Complex579	interface_cluster_2165
event_03434	P04637	Q9UII4	77	39	Complex565	interface_cluster_2166
event_03435	P04637	Q9UII4	77	39	Complex565	interface_cluster_2166
event_03436	P04637	P0DMV8	26	9	Complex569	interface_cluster_2167
event_03437	P04637	O00629	56	29	Complex572	interface_cluster_2168
event_03438	P04637	O00629	56	29	Complex572	interface_cluster_2168
event_03439	P04637	O00629	56	29	Complex572	interface_cluster_2168
event_03440	P04637	Q07820	72	37	Complex545	interface_cluster_2169
event_03441	P04637	Q14676	113	48	Complex600	interface_cluster_2170
event_03442	P04637	Q14676	113	48	Complex600	interface_cluster_2170
event_03443	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03444	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03445	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03446	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03447	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03448	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03449	P04637	Q00987	77	42	Complex534	interface_cluster_2171
